time,pmt_high_voltage,pmt_current,v_p2p_ch1,v_rms_ch1,v_p2p_ch2,v_rms_ch2
1742900335.3160634,2195.1,295.465,21.4000015259,6.2587752342,15.4000005722,4.1454992294
1742900338.7338314,2200.1,296.22,26.8000011444,6.5750937462,15.4000005722,2.880338192
1742900342.190283,2205.0,296.98,35.4000015259,7.6663393974,15.4000005722,3.1377220154
1742900345.665624,2210.1,297.765,31.4000015259,3.7297310829,11.6000003815,3.7096681595
1742900348.9758594,2215.1,298.525,26.6000003815,8.9854631424,15.4000005722,6.2362132072
1742900352.3924618,2220.0,299.3,35.6000022888,8.5600671768,15.4000005722,4.0929069519
1742900355.9448535,2225.0,300.09,35.6000022888,7.8732967377,15.4000005722,3.4401161671
1742900359.316544,2230.1,300.915,20.8000011444,6.8179521561,11.4000005722,1.6909823418
1742900362.6357794,2235.1,301.7,35.6000022888,10.5634098053,15.4000005722,6.5336523056
1742900365.9700446,2240.0,302.495,35.6000022888,11.9738283157,15.4000005722,4.2325367928
1742900369.2897139,2245.0,303.345,35.4000015259,12.3921527863,15.4000005722,1.6593887806
1742900372.7612765,2250.1,304.14,35.6000022888,5.637942791,15.4000005722,1.455052495
1742900376.1810138,2255.1,304.915,26.6000003815,2.4177947044,15.4000005722,5.0002737045
1742900379.5264187,2260.0,305.8,35.4000015259,3.6078791618,15.4000005722,7.097284317
1742900382.888577,2265.1,306.57,35.4000015259,11.1366815567,15.4000005722,4.2971186638
1742900386.3239267,2270.0,307.635,35.4000015259,13.9018135071,15.4000005722,1.6622046232
1742900389.6871574,2275.0,308.395,35.4000015259,9.6550731659,15.4000005722,6.2811408043
